,index,id,name,num_plugins,downloads,rating_count,rating,avg_down,avg_growth,std_growth,num_free,num_prem,first_page_free,first_page_premium,not_found,Top_premium
7860,8192,392,optimizer,14,215400.0,365,2.647058824,216.5097162757877,0.2371031746031745,0.7459829861577518,4,10,4,7,6,21434.0
5681,5977,1987,cyrillic,17,258880.0,181,3.294117647,76.21482750297086,0.16519607843137254,0.5453231474647718,10,7,8,7,2,21352.85714285714
7417,7746,560,stripe,42,666090.0,527,2.791666667,263.7728965478965,1.2619708994708998,2.874791667348016,11,31,4,14,2,21274.516129032258
4811,5087,5843,open graph protocol,5,105700.0,137,3.5,180.87878787878788,-0.16111111111111115,0.2480818379848677,0,5,0,15,5,21140.0
4774,5050,5776,gallery shortcode,5,105490.0,298,3.5,44.7270707070707,-0.12555555555555556,0.5593511278352145,0,5,0,18,2,21098.0
7469,7798,2799,threaded,6,105440.0,298,2.772727273,60.08682058682057,-0.012499999999999976,0.7871500893463043,1,5,1,5,4,21074.0
9807,10341,3188,top,35,330070.0,333,2.435185185,69.08053382629275,-0.09349206349206347,0.6586276476136893,20,15,9,10,1,21002.0
8269,8601,9139,social count,2,42000.0,40,2.5,173.48295454545456,-0.0736111111111111,0.09342105263157892,0,2,1,15,4,21000.0
7956,8288,183,icons,117,1401000.0,6989,2.613496933,104.47344048759257,0.09687966354633024,1.795204158588868,53,64,6,14,0,20909.53125
5654,5950,2293,media categories,8,105180.0,286,3.3125,32.58806818181818,1.1105468749999998,2.857397881297244,3,5,3,14,3,20900.0
6961,7290,2838,pdf viewer,19,373000.0,350,2.95,154.88481620718466,0.830701754385965,1.4750118595209836,2,17,2,13,5,20729.41176470588
5235,5514,5308,404 page,8,133050.0,833,3.388888889,243.7078373015873,1.160112847222222,3.5540762592699915,2,6,5,14,1,20671.666666666668
7011,7340,589,navigation,262,3124670.0,3531,2.919161677,65.74096447114701,0.04726917484551056,1.2841366376248342,121,141,4,15,1,20622.836879432623
7595,7924,9247,contact button,6,123170.0,470,2.722222222,81.26881313131314,-0.5101851851851852,0.2655229976783388,0,6,3,15,2,20528.33333333333
1822,2054,14877,Disable Google Fonts,2,41000.0,31,4.75,39.53787878787879,4.315277777777776,4.703947368421051,0,2,0,20,0,20500.0
4237,4508,6116,woocommerce product import,2,41000.0,129,3.75,607.0170454545454,0.3694444444444445,0.17631578947368415,0,2,0,18,2,20500.0
1744,1975,74,sftp,2,41000.0,106,4.75,46.25757575757576,-0.26666666666666666,0.14736842105263154,0,2,0,2,0,20500.0
8064,8396,6941,drag drop,7,102680.0,117,2.5625,116.76502664002666,0.2932539682539683,1.4743001628211292,2,5,1,16,3,20496.0
3568,3815,3759,spain,4,81900.0,80,4.0,70.49387428977272,0.4291666666666667,0.7080228190721467,0,4,0,3,1,20475.0
4591,4867,9786,post type grid,3,61100.0,101,3.625,392.0151515151515,0.4425925925925926,0.3517729793397107,0,3,1,14,5,20366.666666666668
10835,11375,2937,awesome,15,213800.0,207,2.173076923,102.152829022829,-0.2312962962962964,0.4820108311714315,5,10,4,10,6,20366.0
2985,3231,9359,flip book,4,66000.0,58,4.375,134.42708333333331,0.2743055555555556,0.3595952971061093,1,3,3,13,4,20333.33333333333
7960,8292,2077,FontAwesome,19,228640.0,146,2.611111111,96.30538657249184,0.11520467836257307,0.6480777107080931,9,10,9,9,2,20294.0
6267,6565,3525,adwords,22,351860.0,226,3.09375,174.26313951200316,0.01919191919191918,0.7349016345990415,5,17,3,16,1,20274.70588235294
8187,8519,4960,woocommerce variation swatches,4,81060.0,227,2.5,613.1439393939395,2.706944444444445,2.9776269274564227,0,4,0,16,4,20265.0
2989,3235,3583,clone post,4,100500.0,46,4.375,164.57670454545453,0.6715277777777778,0.7508928203817313,2,2,3,14,3,20250.0
3017,3263,12581,visbility,2,40500.0,99,4.333333333,12.486742424242426,-0.4916666666666667,0.0342105263157895,0,2,0,2,1,20250.0
9759,10293,834,speed,91,1136080.0,1276,2.456375839,266.05156525331097,0.6657967032967037,2.792594200648604,37,54,6,13,1,20240.37037037037
4813,5089,2086,theme editor,9,193290.0,246,3.5,52.33839031339031,0.08827160493827163,0.5512068952892846,4,5,1,15,4,20220.0
7012,7341,3565,rss import,5,101050.0,632,2.916666667,408.89924242424246,0.21722222222222226,0.4871950356582906,0,5,0,19,1,20210.0
5353,5633,6961,google amp,6,120900.0,919,3.333333333,1862.6319444444448,0.9907407407407408,1.948296611811504,1,5,0,18,2,20180.0
3010,3256,8368,facebook group,2,40200.0,182,4.333333333,275.42803030303025,-0.20416666666666666,0.042105263157894736,0,2,1,15,4,20100.0
2340,2574,9150,site backup,2,40100.0,112,4.5,161.5497668997669,-0.24722222222222226,0.07105263157894738,0,2,0,19,1,20050.0
4187,4458,3114,wordpress donation plugin,5,81200.0,507,3.8,391.1780303030303,0.9305555555555554,0.7560382965281418,1,4,1,15,4,20050.0
2514,2748,9140,social media counters,2,40100.0,30,4.5,170.369227994228,-0.3069444444444444,0.3631578947368421,0,2,1,16,3,20050.0
2376,2610,2643,mobile video,2,40100.0,68,4.5,280.88334517045456,-0.0902777777777778,0.20131578947368425,0,2,1,17,2,20050.0
10340,10874,75,SSH,2,40100.0,98,2.25,46.36742424242424,-0.11944444444444448,0.02105263157894735,0,2,0,2,0,20050.0
10326,10860,12228,responsive author box,2,40100.0,66,2.25,363.2215909090909,0.04583333333333334,0.10394736842105262,0,2,0,17,3,20050.0
10309,10843,10245,site offline,2,40070.0,114,2.25,41.51474567099567,4.722222222222221,4.809974533106961,0,2,0,18,2,20035.0
6293,6591,13200,W3 Total Cache,5,40780.0,32,3.083333333,64.67002731643358,-0.0944444444444444,0.4401334474037911,3,2,1,18,1,20010.0
3592,3839,15936,Social Share bar,1,20000.0,17,4.0,60.25757575757576,-0.8166666666666668,0.0,0,1,1,17,2,20000.0
2414,2648,9169,remove product_category,1,20000.0,27,4.5,233.564393939394,0.9333333333333332,0.0,0,1,0,1,1,20000.0
6013,6310,1531,trademark,1,20000.0,28,3.166666667,27.178030303030305,-0.3694444444444445,0.0,0,1,0,1,1,20000.0
2415,2649,9170,woocommerce permalink,1,20000.0,27,4.5,233.564393939394,0.9333333333333332,0.0,0,1,1,16,3,20000.0
495,504,14746,uploads folder,1,20000.0,4,5.0,112.32954545454544,0.3194444444444444,0.0,0,1,1,15,4,20000.0
5989,6286,8232,post display,3,21020.0,51,3.166666667,85.21085858585859,1.7277777777777783,1.5558698512896405,2,1,1,12,7,20000.0
6012,6309,5304,hide login,2,40000.0,28,3.166666667,150.2594696969697,1.025,0.35789473684210515,0,2,2,17,1,20000.0
22,22,8289,facebook page widget,1,20000.0,140,5.0,65.95833333333333,0.2972222222222222,0.0,0,1,0,17,3,20000.0
8390,8722,14490,logo changer,1,20000.0,11,2.5,97.92424242424242,0.5333333333333333,0.0,0,1,1,11,8,20000.0
2743,2979,1800,sidebar manager,3,63000.0,15,4.5,164.29671717171718,0.5833333333333333,1.3599744941753993,2,1,2,16,2,20000.0
3489,3736,10783,facebook auto publish,2,40000.0,611,4.0,200.5378787878788,-0.4847222222222222,0.14210526315789473,0,2,0,19,1,20000.0
4796,5072,4591,Tiled gallery,2,40000.0,56,3.5,154.9905303030303,0.2166666666666667,0.4473684210526317,0,2,1,19,0,20000.0
11158,11699,9292,add share button,1,20000.0,70,2.0,92.4318181818182,-0.475,0.0,0,1,1,17,2,20000.0
23,23,8290,facebook shortcode,1,20000.0,140,5.0,65.95833333333333,0.2972222222222222,0.0,0,1,0,19,1,20000.0
4519,4795,8233,post view,3,25200.0,67,3.666666667,72.43661616161616,-0.2064814814814814,0.4056635828415325,2,1,8,12,0,20000.0
1751,1982,6655,render blocking css,2,40000.0,93,4.75,375.1912878787878,1.6666666666666667,0.8657894736842102,0,2,2,17,1,20000.0
28,28,11410,mobile browser detect,2,20400.0,243,5.0,29.8844696969697,-0.3402777777777778,0.11315789473684215,1,1,1,15,4,20000.0
4772,5048,2728,weatherbug,1,20000.0,52,3.5,12.337121212121213,-0.5277777777777778,0.0,0,1,0,1,0,20000.0
3627,3874,2092,icon set,1,20000.0,27,4.0,309.3257575757576,0.19444444444444445,0.0,0,1,1,16,3,20000.0
10395,10929,11695,minifer,1,20000.0,19,2.25,46.28787878787879,-0.2833333333333333,0.0,0,1,0,1,1,20000.0
19,19,8258,coming soon wp,2,40000.0,350,5.0,250.9886363636364,0.25555555555555554,0.2947368421052632,0,2,1,16,3,20000.0
29,29,11411,theme redirection based on mobile device,2,20400.0,243,5.0,29.8844696969697,-0.3402777777777778,0.11315789473684215,1,1,0,16,4,20000.0
8183,8515,3524,woocommerce manufacturer,1,20000.0,134,2.5,375.31060606060606,0.9972222222222225,0.0,0,1,1,15,4,20000.0
2416,2650,9171,woocommerce url,1,20000.0,27,4.5,233.564393939394,0.9333333333333332,0.0,0,1,0,20,0,20000.0
1962,2194,16116,infrastructure,2,20200.0,10,4.75,3.616695804195804,-0.6111111111111109,0.01578947368421052,1,1,1,1,0,20000.0
74,74,4265,custom share buttons,2,20200.0,95,5.0,67.1439393939394,-0.3138888888888889,0.10394736842105262,1,1,3,16,1,20000.0
1669,1900,11771,service-workers.,2,20500.0,12,4.833333333,169.76369463869466,0.4541666666666666,0.913157894736842,1,1,1,1,0,20000.0
5954,6251,2260,poll plugin,3,25020.0,469,3.166666667,145.17297979797982,1.0858796296296296,0.9963097499685654,2,1,3,14,3,20000.0
6661,6959,1891,sales funnel,1,20000.0,11,3.0,56.26893939393939,0.008333333333333337,0.0,0,1,2,15,3,20000.0
5958,6255,3534,5 star,2,20400.0,222,3.166666667,371.0150349650349,0.013888888888888895,0.22368421052631576,1,1,1,18,1,20000.0
1839,2071,16195,category in page,1,20000.0,27,4.75,137.87121212121212,0.6166666666666667,0.0,0,1,2,15,3,20000.0
10315,10849,7947,wordpress custom fields,1,20000.0,90,2.25,129.54545454545453,0.01944444444444445,0.0,0,1,0,16,4,20000.0
3501,3748,12703,Facebook like box widget,1,20000.0,86,4.0,136.28787878787878,-0.5472222222222222,0.0,0,1,1,18,1,20000.0
1840,2072,16197,tag in page,1,20000.0,27,4.75,137.87121212121212,0.6166666666666667,0.0,0,1,2,18,0,20000.0
10365,10899,8307,email delivery,1,20000.0,28,2.25,273.59090909090907,0.4861111111111111,0.0,0,1,1,15,4,20000.0
2277,2511,11758,fb widget,1,20000.0,243,4.5,69.97727272727273,-0.2416666666666667,0.0,0,1,0,18,2,20000.0
10371,10905,12459,domain change,2,20050.0,27,2.25,16.299062049062048,-0.08750000000000002,0.325,1,1,3,16,1,20000.0
2425,2659,14209,custom profile photo,1,20000.0,26,4.5,15.488636363636365,-0.1388888888888889,0.0,0,1,0,16,4,20000.0
10297,10831,5567,woocommerce vendor,1,20000.0,262,2.25,962.2954545454544,1.4416666666666669,0.0,0,1,1,19,0,20000.0
5743,6039,10494,pinterest style gallery,1,20000.0,51,3.25,35.75,-0.2388888888888889,0.0,0,1,1,14,5,20000.0
3238,3484,8648,rename login,2,24000.0,13,4.25,66.17613636363636,0.6125,0.02499999999999997,1,1,3,15,2,20000.0
2269,2503,6363,wordpress slideshow gallery,1,20000.0,729,4.5,39.30681818181818,-0.4388888888888889,0.0,0,1,0,16,4,20000.0
6983,7312,2448,combine,5,22330.0,72,2.9375,15.31439393939394,-0.6500000000000001,0.20880878341976186,4,1,4,1,3,20000.0
1867,2099,5571,ads plugin,2,20080.0,21,4.75,28.435868298368298,-0.3250000000000001,0.0736842105263158,1,1,1,17,2,20000.0
65,65,12851,woocommerce conversion tracking,1,20000.0,51,5.0,256.9280303030303,0.6833333333333332,0.0,0,1,0,17,3,20000.0
75,75,8645,Twenty Fourteen,1,20000.0,47,5.0,21.268939393939394,-0.2388888888888889,0.0,0,1,1,16,3,20000.0
10358,10892,9086,stripe gateway,1,20000.0,34,2.25,960.3522727272727,1.4194444444444445,0.0,0,1,0,18,2,20000.0
5742,6038,10493,pinterest gallery,1,20000.0,51,3.25,35.75,-0.2388888888888889,0.0,0,1,0,15,5,20000.0
1817,2049,5883,remove all comments,2,40000.0,32,4.75,67.1875,0.7277777777777777,1.0171052631578947,0,2,1,18,1,20000.0
18,18,9094,migrate WordPress,1,20000.0,353,5.0,355.0492424242424,1.0694444444444444,0.0,0,1,0,17,3,20000.0
8324,8656,1914,wpseo,1,20000.0,17,2.5,10.693181818181818,-0.15833333333333333,0.0,0,1,0,1,1,20000.0
4251,4522,10467,wordpress tables,2,23000.0,44,3.75,15.022727272727273,-0.3458333333333334,0.06578947368421054,1,1,2,17,1,20000.0
2426,2660,16196,page archive,1,20000.0,26,4.5,137.87121212121212,0.6166666666666667,0.0,0,1,5,14,1,20000.0
4250,4521,10466,table maker,2,23000.0,44,3.75,15.022727272727273,-0.3458333333333334,0.06578947368421054,1,1,1,16,3,20000.0
8391,8723,15619,WordPress login logo,1,20000.0,11,2.5,97.92424242424242,0.5333333333333333,0.0,0,1,5,15,0,20000.0
7497,7826,9312,sidebar login,4,42600.0,121,2.75,13.90530303030303,-0.5354166666666667,0.27520060046921224,2,2,2,16,2,20000.0
8407,8739,12850,getclicky,2,20030.0,10,2.5,26.8849358974359,-0.17638888888888887,0.3276315789473684,1,1,1,1,0,20000.0
7229,7558,2630,scalable,2,20070.0,24,2.833333333,5.7651515151515165,-0.5597222222222222,0.3828947368421053,1,1,1,1,2,20000.0
6454,6752,940,fb like box,3,20070.0,87,3.0,45.831715593434346,0.11018518518518512,0.8560387845995581,2,1,3,15,2,20000.0
1787,2018,5250,facebook customer chat,2,21000.0,46,4.75,233.03030303030303,2.490277777777778,2.163157894736842,1,1,2,13,5,20000.0
3102,3348,61,instapage,2,20100.0,222,4.25,76.375,-0.17222222222222225,0.2789473684210527,1,1,1,1,0,20000.0
40,40,4578,facebook recommendations,1,20000.0,82,5.0,289.0,0.4388888888888889,0.0,0,1,0,16,4,20000.0
8200,8532,9080,custom permalinks,1,20000.0,75,2.5,527.0757575757576,0.9888888888888888,0.0,0,1,4,14,2,20000.0
11219,11760,8306,Amazon SES,2,20070.0,31,2.0,137.0340909090909,0.14583333333333331,0.3407894736842105,1,1,4,13,3,20000.0
5354,5634,5962,mobile theme switcher,2,20400.0,243,3.333333333,29.8844696969697,-0.3402777777777778,0.11315789473684215,1,1,3,14,3,20000.0
6181,6479,5070,fixer,4,20690.0,54,3.125,27.94457972582973,-0.7194444444444444,0.19850004535400007,3,1,3,1,0,20000.0
10812,11352,124,newsletter,193,2234510.0,7703,2.191489362,277.4034233320009,0.2910655173122789,1.5322557903856957,90,103,6,12,2,19972.135922330097
8057,8389,2157,elementor addon,29,469550.0,1238,2.565789474,630.8850472715336,2.985601395730706,4.19032130572151,6,23,0,16,4,19970.869565217392
9834,10368,1870,templates,54,640730.0,480,2.426666667,275.0949199736092,0.11306584362139915,1.0834145869340808,23,31,3,11,6,19935.483870967742
4240,4511,1184,tree view,4,79470.0,130,3.75,253.49255952380955,4.227083333333334,5.041677172211927,0,4,4,15,1,19867.5
5361,5641,5256,youtube channel,14,236180.0,743,3.333333333,264.67848243026816,0.2894841269841269,1.0319817470517352,2,12,2,17,1,19656.666666666668
10025,10559,2064,snippets,19,235750.0,327,2.366666667,91.97764165658907,0.07865497076023396,0.9876051382595776,7,12,7,11,2,19534.166666666668
3534,3781,7992,wordpress bootstrap,2,39000.0,74,4.0,7.051136363636362,-0.4736111111111111,0.02500000000000005,0,2,5,14,1,19500.0
10735,11275,3426,head,29,231490.0,188,2.231707317,37.02977303467606,0.09272030651340996,0.9698495672570832,19,10,12,8,0,19449.0
7974,8306,453,csv,93,1178850.0,6210,2.604166667,90.3637846920106,-0.1132915173237754,0.7196230627282335,34,59,4,14,2,19386.949152542373
7425,7754,2991,hidden,19,126310.0,146,2.788461538,26.85665708560445,-0.02500000000000006,0.7409456838674384,13,6,12,6,2,19243.33333333333
11589,12157,2305,commerce,79,1049010.0,581,1.993197279,153.56834527770042,0.2836409985935304,1.347292960963839,26,53,4,15,1,19162.075471698114
5343,5623,1226,studiopress,42,385200.0,291,3.348837209,32.47744477744477,-0.19642857142857148,0.4392380914055349,23,19,9,11,0,19084.21052631579
8031,8363,245,google map,61,798020.0,3310,2.5776699030000003,193.1796546491988,-0.0780510018214937,0.945358953641504,22,39,2,16,2,19078.71794871795
11136,11677,2022,version,44,477450.0,612,2.016129032,67.23316058941057,0.22726483585858584,0.9749897498390941,23,21,9,11,0,19030.95238095238
1713,1944,5369,user post,2,38000.0,663,4.75,169.08522727272728,0.1888888888888889,0.03421052631578948,0,2,0,18,2,19000.0
1726,1957,3563,news aggregator,2,38000.0,224,4.75,467.52083333333326,0.7125,0.25921052631578945,0,2,0,14,6,19000.0
10458,10992,7874,cron jobs,4,39050.0,38,2.25,56.17329545454545,-0.08888888888888889,0.3615668809754048,2,2,1,16,3,19000.0
5930,6227,3110,google fonts,29,440370.0,700,3.196969697,183.31009632130318,0.7158045977011495,2.06231240362769,12,17,1,17,2,18997.058823529413
7939,8271,95,login,481,5618130.0,8791,2.623505976,70.78990340931456,0.10811068623568608,2.6503186501879723,224,257,5,14,1,18825.36964980545
6992,7321,2050,responsive slider,61,914100.0,2611,2.936046512,164.9430383823826,-0.12946265938069218,0.8544845038896047,13,48,1,15,4,18823.33333333333
6524,6822,810,cloudflare,23,320990.0,303,3.0,69.83274406752669,0.5707729468599034,2.411837355206604,6,17,5,15,0,18759.41176470588
8237,8569,8745,schema markup,6,93740.0,156,2.5,135.53070124320124,1.9953703703703705,1.4273889491183722,1,5,2,14,4,18728.0
7706,8035,8077,Products Quick View,6,112160.0,168,2.6875,339.42814685314687,0.8365740740740741,1.7718360775096509,0,6,0,19,1,18693.33333333333
5334,5614,4095,image optimization,12,207630.0,340,3.3529411760000003,298.32165404040404,0.8907407407407408,1.7729277305534672,1,11,0,14,6,18690.90909090909
4141,4412,1281,latest post,11,117200.0,381,3.833333333,125.60603815376543,0.587121212121212,1.3909771480297484,5,6,3,13,4,18666.666666666668
5905,6202,2153,permalinks,60,660520.0,657,3.2112676060000003,39.456419315638044,-0.09666666666666664,0.5289543510056706,36,24,11,8,1,18662.08333333333
6917,7246,120,social login,24,414590.0,1391,2.986842105,188.19501262626247,0.1969742063492064,1.590987364265786,2,22,1,16,3,18616.36363636364
6495,6793,1912,google sitemap,10,103290.0,151,3.0,23.95501684079809,-0.5891666666666667,0.2655647825665372,5,5,1,17,2,18608.0
10261,10795,5890,home page,9,124100.0,33,2.272727273,78.95202020202021,0.06820987654320985,1.1296684387186462,3,6,3,15,2,18583.33333333333
3098,3344,2759,regenerate,10,160600.0,169,4.272727273,68.66136363636363,1.5965625000000006,3.1474710629374045,6,4,5,3,3,18525.0
3620,3867,5867,semiologic,3,42000.0,43,4.0,7.58080808080808,-0.38333333333333336,0.08999675107846042,1,2,1,2,0,18500.0
8084,8416,250,captcha,135,1726040.0,1741,2.5569948190000003,50.18834922472075,0.04623456790123458,1.2163825810682158,46,89,2,17,1,18477.19101123596
5909,6206,1132,social sharing,52,755170.0,4262,3.204225352,154.31974526541833,0.2371031746031746,1.071194198013055,18,34,2,16,2,18451.176470588234
9819,10353,7623,media gallery,10,112800.0,345,2.428571429,24.51290922619048,0.01833333333333329,1.2009730588521303,4,6,0,15,5,18393.33333333333
7145,7474,1624,social networking,26,282740.0,343,2.867647059,55.17100090080859,-0.2485042735042735,0.5542503559880543,11,15,3,15,2,18365.33333333333
9885,10419,7,analytics,311,3419050.0,3672,2.4082661290000003,121.19327214912794,0.4425939748889908,2.7851885833706547,134,177,1,16,3,18324.011299435027
7566,7895,5291,roles,37,297260.0,724,2.738461538,61.422205724549464,-0.04782282282282287,1.1991434016857172,21,16,7,12,1,18306.25
4051,4322,1991,prevent copy,6,109440.0,199,3.928571429,357.9299436674437,0.2254629629629629,0.9677145313992748,0,6,1,16,3,18240.0
10254,10788,129,widgets,400,4678300.0,4590,2.277562863,105.50263062241592,0.01522123015873016,1.862635380623384,198,202,5,14,1,18097.67326732673
2784,3021,6852,shortcodes list,3,54200.0,12,4.5,91.93494468494468,0.00833333333333334,0.4518472055896088,0,3,1,17,2,18066.666666666668
7940,8272,1148,header,118,1082370.0,1827,2.621428571,129.7617434545797,0.07015948681732583,1.6223434598521762,67,51,5,12,3,18045.29411764706
6238,6536,1344,social widget,20,236850.0,5012,3.108695652,318.5090165520244,-0.22111111111111112,1.1036694650522154,7,13,0,17,3,18030.0
2229,2463,994,table rate,3,54000.0,138,4.625,493.55176767676767,0.8398148148148149,0.44808679852114136,0,3,0,15,5,18000.0
3391,3638,10382,far future expiration,3,37000.0,42,4.166666667,76.19949494949495,1.3120370370370371,2.1232597023490976,1,2,1,12,1,18000.0
3389,3636,10380,expires header,3,37000.0,42,4.166666667,76.19949494949495,1.3120370370370371,2.1232597023490976,1,2,1,17,2,18000.0
3390,3637,10381,expiry header,3,37000.0,42,4.166666667,76.19949494949495,1.3120370370370371,2.1232597023490976,1,2,3,13,4,18000.0
4738,5014,979,virus,9,127210.0,278,3.545454545,436.7214193214192,-0.09969135802469137,0.42342169775954985,2,7,1,6,8,17878.571428571428
7416,7745,182,buttons,86,1193790.0,6715,2.79296875,128.8133680222797,0.32599206349206344,1.7432074024955189,27,59,5,15,0,17802.71186440678
5986,6283,2085,plugin editor,7,161270.0,173,3.166666667,26.58091115233973,-0.04960317460317461,0.5417578898094463,3,4,1,16,3,17775.0
6967,7296,3113,donation plugin,8,71960.0,395,2.944444444,200.24089452214446,0.11041666666666666,0.7274349572546064,4,4,4,13,3,17725.0
11105,11646,843,wordpress blocks,6,106160.0,95,2.05,576.1038461538461,3.3777777777777778,1.6953765115310029,0,6,1,12,7,17693.333333333332
7097,7426,1983,responsive gallery,28,475750.0,3148,2.890625,281.4495207173779,0.0681547619047619,0.7669855905384518,1,27,0,16,4,17619.25925925926
5155,5434,2797,visual builder,8,73760.0,126,3.444444444,230.94039445797264,1.3725694444444445,4.394857735107423,4,4,0,18,2,17607.5
7367,7696,3052,author profile fields,4,70100.0,248,2.8,307.7007575757576,0.26944444444444443,0.2802168234493502,0,4,0,16,4,17525.0
11220,11761,10413,drop-shipping,2,35000.0,23,2.0,324.6515151515151,0.7708333333333333,0.0960526315789475,0,2,0,2,1,17500.0
10976,11517,115,marketing,164,2009950.0,7072,2.12414966,217.65762938154347,0.5445218737901661,2.080331459449714,56,108,1,17,2,17455.37037037037
8127,8459,458,slider,385,4321420.0,12194,2.5321739130000003,99.52846812661542,0.08355609668109666,1.5213838496732388,152,233,2,16,2,17434.721030042918
7211,7540,2444,gzip,19,139600.0,438,2.833333333,40.452147432246115,-0.2343567251461989,0.6139446611051999,13,6,12,6,1,17416.666666666668
10775,11315,3587,invoices,16,243860.0,946,2.211538462,294.46199544270837,0.6894531250000001,0.8949362864046642,2,14,2,12,6,17415.0
4470,4746,5280,youtube gallery,17,260680.0,856,3.704545455,252.0747381703264,0.5364379084967321,1.1894705616390089,2,15,0,16,4,17318.666666666668
7013,7342,774,multilingual,84,1002290.0,4877,2.916666667,156.85774716561545,-0.07261904761904761,0.7901310417163566,27,57,1,19,0,17291.929824561405
7353,7682,210,siteorigin,12,177840.0,205,2.807692308,163.92145705856643,0.35347222222222224,1.741052125539995,4,8,3,8,1,17087.5
7624,7953,2159,cornerstone,6,102020.0,20,2.714285714,3.2390873015873014,-0.2407407407407407,0.3627816085981873,0,6,0,6,1,17003.333333333332
3135,3381,3776,video lightbox,6,102000.0,158,4.25,108.1193181818182,0.18935185185185185,0.4165798616873299,0,6,1,16,3,17000.0
32,32,10949,insert HTML,2,34000.0,183,5.0,77.76893939393939,-0.2527777777777778,0.2513157894736843,0,2,3,15,2,17000.0
5780,6076,7597,woocommerce quick view,6,101850.0,45,3.25,315.8601495726496,0.1986111111111111,0.7699661027102872,0,6,0,20,0,16975.0
7450,7779,1092,custom post types,106,1062960.0,1393,2.781879195,68.9767879501591,0.03060796645702305,0.958703108591604,48,58,3,14,3,16917.241379310344
4455,4731,4570,autopost,10,102290.0,570,3.730769231,137.4912720352564,0.1783333333333334,1.8774969339101744,4,6,4,6,3,16845.0
11020,11561,1071,woocommerce shop,3,50460.0,30,2.1,154.7861426767677,-0.6898148148148148,0.503097515279059,0,3,0,20,0,16820.0
4750,5026,3735,posts-widget,12,106470.0,98,3.5333333330000003,42.20668641254578,-0.20879629629629629,0.4291766957743075,6,6,6,7,4,16790.0
6484,6782,4958,product attribute,3,50330.0,46,3.0,192.54166666666663,0.12592592592592594,0.5881917451697811,0,3,0,19,1,16776.666666666668
11046,11587,4876,elementor extensions,6,100640.0,103,2.083333333,530.6026124729489,10.210491071428573,5.03022883460998,0,6,0,14,6,16773.333333333332
6156,6454,10744,cherry framework,7,140600.0,21,3.142857143,55.161796536796544,-0.2579365079365079,0.044691010832221295,1,6,3,12,0,16766.666666666668
5724,6020,3040,calendars,11,135410.0,904,3.269230769,68.675074168256,-0.14772727272727273,0.2714698622005656,3,8,3,8,3,16763.75
7842,8174,2426,maintenance,71,643920.0,971,2.663461538,58.24109214948785,0.02047283702213283,1.1788456775768,37,34,5,13,2,16728.23529411765
3081,3327,127,Siteorigin page builder,5,91100.0,134,4.3,89.7310606060606,-0.0044444444444444505,0.2530314817328517,2,3,1,16,3,16700.0
6353,6651,3633,social media scheduling,6,100000.0,1395,3.0555555560000003,376.7512626262626,0.5291666666666667,0.7630293297635478,0,6,1,17,2,16666.666666666668
10924,11465,864,id,22,111210.0,138,2.130952381,16.603268862608356,-0.07537878787878782,1.0287676696358394,17,5,14,5,1,16540.0
1745,1976,1393,facebook page plugin,2,33000.0,103,4.75,69.8030303030303,-0.14027777777777778,0.009210526315789476,0,2,0,18,2,16500.0
5326,5606,9183,custom post grid,4,66000.0,115,3.357142857,310.5814393939394,0.4402777777777778,0.39804317058702254,0,4,1,16,3,16500.0
2341,2575,3612,woocommerce ajax,2,33000.0,112,4.5,322.06439393939394,1.2430555555555556,0.5802631578947367,0,2,0,18,2,16500.0
6441,6739,995,table rate shipping,3,49200.0,116,3.0,446.09722222222223,1.237962962962963,0.13008508710116914,0,3,0,13,7,16400.0
6442,6740,997,woocommerce table rate shipping,3,49200.0,116,3.0,446.09722222222223,1.237962962962963,0.13008508710116914,0,3,0,17,3,16400.0
2148,2382,7105,contact form 7 style,6,98320.0,124,4.666666667,112.56464646464646,4.51739417989418,6.063020062486388,0,6,0,16,4,16386.666666666668
6973,7302,188,acf,149,1511620.0,1912,2.943589744,103.50139705791979,0.6122250186428032,2.0868897263702872,62,87,5,15,0,16354.367816091954
9846,10380,8261,social media automation,3,49000.0,814,2.416666667,472.1237373737374,0.5324074074074073,0.4656680384869986,0,3,0,16,4,16333.333333333336
7894,8226,2232,whatsapp,38,414220.0,994,2.637254902,195.5742963092061,1.9940867794486217,3.224336652146894,13,25,0,15,5,16330.8
10169,10703,5433,thumb,7,81790.0,77,2.318181818,83.24442690246259,-0.11031746031746036,0.4656242310983191,2,5,2,5,5,16320.0
10047,10581,5881,page not found,5,66200.0,93,2.357142857,85.1060606060606,0.06611111111111112,0.7310770713204774,1,4,3,15,2,16300.0
9780,10314,1098,files,62,595800.0,1229,2.445121951,105.19772379138556,0.18595750128008195,1.7147269072207745,27,35,6,12,2,16266.857142857143
5912,6209,5269,floating-share-buttons,4,64800.0,196,3.2,127.66287878787878,0.26944444444444443,0.4351465190884471,0,4,0,4,1,16200.0
5327,5607,8484,magnifier,6,81840.0,98,3.357142857,120.84655205905204,0.06898148148148148,0.5860226886108043,1,5,1,5,2,16188.0
7022,7351,2031,inject code,5,80890.0,68,2.916666667,157.68257575757573,1.0038888888888888,0.9769382325660652,0,5,0,19,1,16178.0
8015,8347,886,css,286,2788010.0,2419,2.59057072,52.93988672615747,-0.045427836052836026,1.3198366420868757,159,127,6,13,1,16042.047244094487
